PaddleX,ActionX,BallsData
-0.4363944,0.0491268,-0.008065224:-1.559697
-0.4205083,0.05295361,-0.008065224:-1.724505
-0.4110357,0.03157514,-0.008065224:-2.085927
-0.3902589,0.06925619,-0.008065224:-2.34068
-0.3755297,0.04909731,-0.008065224:-2.51726
-0.3653768,0.03384304,-0.008065224:-2.919918
-0.3422808,0.0769868,-0.008065224:-3.165901
-0.3280069,0.04757963,
-0.6250263,-0.990065,
-0.9214951,-0.9882298,7.74283:6
-0.7325587,0.6297883,7.74283:5.890897
-0.5436223,0.6297883,7.74283:5.842817
-0.3546858,0.6297883,7.74283:5.669272
-0.1657494,0.6297883,7.74283:5.559937
0.02318698,0.6297883,7.74283:5.433136
0.2121234,0.6297883,7.74283:5.391163
0.4010598,0.6297883,7.74283:5.195582
0.5899962,0.6297883,7.74283:5.060725
0.7789326,0.6297883,7.74283:5.00603
0.967869,0.6297883,7.74283:4.783787
1.156806,0.6297883,7.74283:4.64766
1.345742,0.6297883,7.74283:4.494039
1.534678,0.6297883,7.74283:4.344953
1.723615,0.6297883,7.74283:4.193304
1.912551,0.6297883,7.74283:4.134444
2.101488,0.6297883,7.74283:3.869644
2.290424,0.6297883,7.74283:3.720482
2.479361,0.6297883,7.74283:3.529104
2.668297,0.6297883,7.74283:3.351586
2.857234,0.6297883,7.74283:3.209613
3.04617,0.6297883,7.74283:2.992346
3.235107,0.6297883,7.74283:2.847669
3.424043,0.6297883,7.74283:2.607189
3.61298,0.6297883,7.74283:2.411845
3.801916,0.6297883,7.74283:2.313745
3.990853,0.6297883,7.74283:2.021438
4.179789,0.6297883,7.74283:1.809678
4.368725,0.6297883,7.74283:1.599217
4.557662,0.6297883,7.74283:1.387492
4.746598,0.6297883,7.74283:1.251791
4.935534,0.6297883,7.74283:1.130147
5.12447,0.6297884,7.74283:0.7316038
5.313406,0.6297884,7.74283:0.5204525
5.502343,0.6297884,7.74283:0.2600471
5.691279,0.6297884,7.74283:0.03822275
5.880215,0.6297883,7.74283:-0.2217961
6.069151,0.6297879,7.74283:-0.4458545
6.258087,0.6297861,7.74283:-0.7102383
6.447021,0.6297795,7.74283:-0.9666213
6.635947,0.6297547,7.74283:-1.163498
6.824845,0.6296589,7.74283:-1.49312
7.013641,0.6293213,7.74283:-1.745937
7.202056,0.6280509,7.74283:-1.956196
7.389024,0.6232246,7.74283:-2.285151
7.570961,0.6064562,7.74283:-2.498992
7.734643,0.5456092,7.74283:-2.844314
7.849733,0.3836331,7.74283:-3.130898
7.893791,0.1468598,
7.645505,-0.8276196,
7.397218,-0.8276246,7.579878:6
7.219434,-0.5926127,7.579878:5.900255
7.201252,-0.06060507,7.579878:5.892407
7.202463,0.004035391,7.579878:5.691651
7.214192,0.03909644,7.579878:5.569366
7.221185,0.02330978,7.579878:5.530097
7.22335,0.007217997,7.579878:5.327864
7.235141,0.03930182,7.579878:5.214663
7.241602,0.0215366,7.579878:5.100951
7.248151,0.02183085,7.579878:4.96949
7.255737,0.02528432,7.579878:4.790155
7.266095,0.0345255,7.579878:4.660021
7.273555,0.0248692,7.579878:4.505713
7.28246,0.0296822,7.579878:4.358034
7.290959,0.02833228,7.579878:4.188848
7.300715,0.03252063,7.579878:4.046915
7.308871,0.02718422,7.579878:3.865082
7.319366,0.03498407,7.579878:3.704112
7.328624,0.03086046,7.579878:3.616115
7.333628,0.01667864,7.579878:3.359717
7.34848,0.04950842,7.579878:3.180515
7.358786,0.0343513,7.579878:3.098111
7.363451,0.01554996,7.579878:2.824476
7.379299,0.05282826,7.579878:2.632862
7.390328,0.03676259,7.579878:2.42374
7.402376,0.04015955,7.579878:2.248626
7.412447,0.0335712,7.579878:2.034883
7.42477,0.04107672,7.579878:1.824133
7.436905,0.04045167,7.579878:1.673243
7.445566,0.02886965,7.579878:1.397609
7.461466,0.05299997,7.579878:1.177311
7.474155,0.04229596,7.579878:1.014201
7.483526,0.03123596,7.579878:0.7309465
7.499855,0.05442867,7.579878:0.5627071
7.509529,0.03224739,7.579878:0.2809397
7.52577,0.05413664,7.579878:0.08328083
7.537151,0.0379376,7.579878:-0.2096016
7.554014,0.05620962,7.579878:-0.4563144
7.568232,0.04739373,7.579878:-0.7078823
7.582718,0.04828837,7.579878:-0.9578812
7.597115,0.04798866,7.579878:-1.210928
7.611687,0.04857327,7.579878:-1.371812
7.620927,0.03079853,7.579878:-1.72791
7.641405,0.06825884,7.579878:-1.979985
7.655974,0.04856583,7.579878:-2.270411
7.67269,0.05571895,7.579878:-2.55023
7.688808,0.05372692,7.579878:-2.793983
7.702851,0.04680948,7.579878:-3.117042
7.721428,0.06192309,
7.473141,-0.8276227,
7.224852,-0.8276303,
6.976559,-0.8276444,-0.5565653:6
6.728275,-0.8276138,-0.5565653:5.809772
6.479991,-0.8276138,-0.5565653:5.695299
6.231707,-0.8276138,-0.5565653:5.585711
5.983423,-0.8276138,-0.5565653:5.550966
5.735139,-0.8276139,-0.5565653:5.350166
5.486856,-0.8276139,-0.5565653:5.243532
5.238572,-0.8276139,-0.5565653:5.105372
4.990288,-0.8276139,-0.5565653:4.968725
4.742004,-0.8276139,-0.5565653:4.830014
4.49372,-0.8276139,-0.5565653:4.70778
4.245436,-0.827614,-0.5565653:4.546076
3.997152,-0.827614,-0.5565653:4.42144
3.748868,-0.8276141,-0.5565653:4.2588
3.500583,-0.8276141,-0.5565653:4.09989
3.252299,-0.8276142,-0.5565653:4.00058
3.004015,-0.8276143,-0.5565653:3.775525
2.755731,-0.8276142,-0.5565653:3.604236
2.507447,-0.8276143,-0.5565653:3.490708
2.259163,-0.8276145,-0.5565653:3.262326
2.010879,-0.8276144,-0.5565653:3.145361
1.762594,-0.8276147,-0.5565653:2.896152
1.51431,-0.8276145,-0.5565653:2.730194
1.266026,-0.8276147,-0.5565653:2.639942
1.017741,-0.827615,-0.5565653:2.331877
0.7694569,-0.8276147,-0.5565653:2.130679
0.5211727,-0.8276144,-0.5565653:1.931333
0.272889,-0.8276125,-0.5565653:1.724139
0.02460942,-0.8275991,-0.5565653:1.614267
-0.2236432,-0.8275089,-0.5565653:1.308879
-0.4716915,-0.8268282,-0.5565653:1.107397
-0.7183006,-0.8220304,-0.5565653:0.8709118
-0.9543439,-0.7868112,-0.5565653:0.6426923
-1.116929,-0.541951,-0.5565653:0.4518164
-1.118664,-0.0057826,-0.5565653:0.1844185
-1.103011,0.05217649,-0.5565653:-0.01450083
-1.091559,0.0381727,-0.5565653:-0.3044807
-1.074862,0.05565644,-0.5565653:-0.5520096
-1.060598,0.04754603,-0.5565653:-0.7011214
-1.052044,0.02851351,-0.5565653:-1.044027
-1.032307,0.0657921,-0.5565653:-1.304368
-1.017273,0.05011113,-0.5565653:-1.563293
-1.002362,0.04970338,-0.5565653:-1.842158
-0.9863076,0.0535157,-0.5565653:-2.01089
-0.9766059,0.03233884,-0.5565653:-2.375931
-0.9556267,0.06993084,-0.5565653:-2.65617
-0.9394316,0.05398361,-0.5565653:-2.836674
-0.9290453,0.0346211,-0.5565653:-3.206605
-0.9077955,0.07083252,
-1.198415,-0.9687307,
-1.441454,-0.8101305,4.55493:5.940209
-1.252517,0.6297883,4.55493:5.809449
-1.063581,0.6297883,4.55493:5.69588
-0.8746443,0.6297883,4.55493:5.643529
-0.6857079,0.6297883,4.55493:5.469224
-0.4967715,0.6297883,4.55493:5.34691
-0.3078351,0.6297883,4.55493:5.224681
-0.1188987,0.6297883,4.55493:5.178153
0.07003772,0.6297883,4.55493:4.960827
0.2589741,0.6297883,4.55493:4.839609
0.4479105,0.6297883,4.55493:4.78116
0.636847,0.6297883,4.55493:4.551528
0.8257834,0.6297883,4.55493:4.397911
1.01472,0.6297883,4.55493:4.260253
1.203656,0.6297883,4.55493:4.08955
1.392593,0.6297883,4.55493:3.952865
1.581529,0.6297883,4.55493:3.890081
1.770466,0.6297883,4.55493:3.617018
1.959402,0.6297883,4.55493:3.462376
2.148339,0.6297882,4.55493:3.271169
2.337275,0.629788,4.55493:3.089223
2.526211,0.6297874,4.55493:2.943568
2.715147,0.6297851,4.55493:2.722746
2.904079,0.6297761,4.55493:2.572742
3.093001,0.6297408,4.55493:2.332168
3.281884,0.6296107,4.55493:2.144353
3.470617,0.629109,4.55493:2.022719
3.658752,0.6271175,4.55493:1.732307
3.844771,0.620064,4.55493:1.516891
4.022882,0.5937003,4.55493:1.304814
4.17388,0.503329,4.55493:1.089285
4.258521,0.2821352,4.55493:0.9499666
4.277164,0.06214308,4.55493:0.6351767
4.295297,0.06044574,4.55493:0.4054127
4.30855,0.04417576,4.55493:0.2719969
4.316189,0.02546296,4.55493:-0.05471401
4.335018,0.06276399,4.55493:-0.2785484
4.347937,0.04306244,4.55493:-0.5400133
4.362993,0.05018753,4.55493:-0.7715406
4.376328,0.04444798,4.55493:-1.04767
4.392225,0.05299076,4.55493:-1.310568
4.407367,0.05047493,4.55493:-1.51183
4.418952,0.03861753,4.55493:-1.836561
4.437632,0.06226319,4.55493:-2.110584
4.453435,0.05267907,4.55493:-2.304487
4.464597,0.03720586,4.55493:-2.658237
4.484926,0.06776286,4.55493:-2.856275
4.496375,0.03816127,4.55493:-3.20951
4.516673,0.0676595,
4.261472,-0.8506693,
4.001341,-0.8671023,4.401253:5.915491
3.839966,-0.5379183,4.401253:5.826365
3.832849,-0.02372457,4.401253:5.72235
3.839218,0.02123031,4.401253:5.595973
3.84651,0.02430753,4.401253:5.479507
3.853208,0.02232634,4.401253:5.419579
3.856596,0.01129329,4.401253:5.230588
3.867591,0.03665158,4.401253:5.10021
3.875062,0.02490321,4.401253:4.966653
3.882756,0.02564744,4.401253:4.890693
3.887073,0.0143884,4.401253:4.693269
3.898537,0.03821353,4.401253:4.612529
3.903096,0.01519795,4.401253:4.404264
3.915183,0.0402891,4.401253:4.251679
3.923943,0.02920167,4.401253:4.196743
3.927008,0.01021719,4.401253:3.949107
3.941398,0.04796517,4.401253:3.783331
3.950922,0.03174847,4.401253:3.61899
3.960386,0.03154363,4.401253:3.453127
3.969938,0.03184207,4.401253:3.378571
3.974149,0.01403746,4.401253:3.087807
3.990988,0.05612721,4.401253:2.904332
4.001551,0.03521053,4.401253:2.818004
4.006445,0.01631348,4.401253:2.537147
4.022703,0.05419191,4.401253:2.38052
4.031701,0.0299936,4.401253:2.147455
4.04515,0.0448319,4.401253:1.986609
4.054388,0.0307915,4.401253:1.742593
4.068465,0.04692581,4.401253:1.550689
4.079507,0.03680479,4.401253:1.312758
4.093218,0.04570421,4.401253:1.093087
4.105866,0.04216036,4.401253:0.8672485
4.118873,0.04335587,4.401253:0.6422271
4.131831,0.04319238,4.401253:0.4117143
4.145106,0.04425102,4.401253:0.2608119
4.153765,0.02886429,4.401253:-0.04890898
4.171614,0.05949478,4.401253:-0.2728288
4.184526,0.04304305,4.401253:-0.5393457
4.199873,0.05115546,4.401253:-0.7917031
4.214408,0.04845012,4.401253:-1.029496
4.228102,0.04564806,4.401253:-1.301713
4.243774,0.05224147,4.401253:-1.540567
4.257534,0.0458638,4.401253:-1.828754
4.274121,0.05529016,4.401253:-2.09808
4.289636,0.05171788,4.401253:-2.270736
4.299563,0.03309084,4.401253:-2.635533
4.320527,0.06987758,4.401253:-2.919223
4.336919,0.0546403,4.401253:-3.145104
4.349933,0.04338103,
4.091756,-0.8605904,
3.827131,-0.882084,
3.553966,-0.9105508,-3.091367:5.934246
3.256884,-0.9902736,-3.091367:5.847653
2.959802,-0.9902753,-3.091367:5.723214
2.662719,-0.9902761,-3.091367:5.606078
2.365636,-0.9902767,-3.091367:5.494771
2.068553,-0.9902771,-3.091367:5.475151
1.77147,-0.9902776,-3.091367:5.250721
1.474387,-0.9902776,-3.091367:5.143158
1.177304,-0.9902777,-3.091367:4.993049
0.8802204,-0.9902778,-3.091367:4.852338
0.5831372,-0.9902778,-3.091367:4.722057
0.2860539,-0.9902779,-3.091367:4.616265
-0.01102933,-0.9902779,-3.091367:4.432826
-0.3081126,-0.9902779,-3.091367:4.323463
-0.6051959,-0.9902779,-3.091367:4.125148
-0.9022791,-0.9902779,-3.091367:3.982352
-1.199362,-0.9902779,-3.091367:3.801769
-1.496446,-0.9902779,-3.091367:3.62987
-1.793529,-0.9902779,-3.091367:3.455389
-2.090612,-0.9902779,-3.091367:3.280847
-2.387695,-0.9902779,-3.091367:3.105415
-2.684778,-0.9902775,-3.091367:2.973991
-2.98186,-0.9902738,-3.091367:2.744382
-3.278931,-0.9902346,-3.091367:2.570988
-3.575881,-0.9898358,-3.091367:2.357969
-3.871478,-0.9853243,-3.091367:2.154715
-4.148146,-0.9222271,-3.091367:1.970002
-4.363655,-0.7183621,-3.091367:1.750188
-4.55792,-0.6475536,-3.091367:1.558195
-4.747767,-0.632822,-3.091367:1.31866
-4.936642,-0.6295828,-3.091367:1.096904
-5.125306,-0.6288818,-3.091367:0.9752601
-5.313925,-0.6287299,-3.091367:0.6631182
-5.502533,-0.6286942,-3.091367:0.4283003
-5.691139,-0.6286868,-3.091367:0.2529694
-5.879745,-0.6286851,-3.091367:-0.04070692
-6.06835,-0.6286846,-3.091367:-0.2207793
-6.256955,-0.6286845,-3.091367:-0.5327512
-6.44556,-0.6286842,-3.091367:-0.7859091
-6.634165,-0.6286838,-3.091367:-0.9389449
-6.82277,-0.6286834,-3.091367:-1.282484
-7.011374,-0.6286796,-3.091367:-1.554307
-7.199972,-0.628661,-3.091367:-1.802681
-7.388541,-0.6285645,-3.091367:-2.075712
-7.576931,-0.6279644,-3.091367:-2.265829
-7.764613,-0.6256081,-3.091367:-2.634028
-7.944752,-0.6004646,-3.091367:-2.916033
-8.080912,-0.453865,-3.091367:-3.100461
-8.104319,-0.0780239,-3.091367:-3.480878
-7.924118,0.6006711,-3.091367:-3.736129
-7.716812,0.691018,-3.091367:-4.069241|4.643511:5.940978
-7.472363,0.8148319,-3.091367:-4.330242|4.643511:5.876176
-7.226615,0.8191589,-3.091367:-4.672399|4.643511:5.730219
-6.978957,0.8255269,-3.091367:-4.964684|4.643511:5.634134
-6.730467,0.8283012,-3.091367:-5.292663|4.643511:5.502355
-6.480892,0.8319179,-3.091367:-5.614885|4.643511:5.376333
-6.229074,0.8393925,-3.091367:-5.931925|4.643511:5.255493
-5.970041,0.8634433,-3.091367:-6.265568|4.643511:5.118051
-5.693277,0.9225478,-3.091367:-6.511947|4.643511:5.067872
-5.402277,0.9699997,-3.091367:-6.923438|4.643511:4.852581
-5.10604,0.9874552,-3.091367:-7.244132|4.643511:4.728086
-4.809044,0.9899881,-3.091367:-7.502791|4.643511:4.665627
-4.511908,0.9904555,-3.091367:-7.925435|4.643511:4.439184
-4.214744,0.9905471,-3.091367:-8.276836|4.643511:4.283982
-3.917656,0.9902933,-3.091367:-8.631337|4.643511:4.125681
-3.621293,0.9878763,-3.091367:-8.983045|4.643511:3.970173
-3.332913,0.961265,-3.091367:-9.338764|4.643511:3.810653
-3.093002,0.7997059,-3.091367:-9.601672|4.643511:3.743946
-2.889008,0.6799778,4.643511:3.474536
-2.700072,0.6297883,4.643511:3.318117
-2.511135,0.6297883,4.643511:3.119015
-2.322199,0.6297883,4.643511:2.921321
-2.133262,0.6297883,4.643511:2.783884
-1.944326,0.6297883,4.643511:2.596735
-1.755389,0.6297883,4.643511:2.363134
-1.566453,0.6297883,4.643511:2.184232
-1.377517,0.6297883,4.643511:1.965141
-1.18858,0.6297883,4.643511:1.753671
-0.9996436,0.6297883,4.643511:1.535769
-0.8107072,0.6297883,4.643511:1.34111
-0.6217708,0.6297883,4.643511:1.121935
-0.4328344,0.6297883,4.643511:0.8881945
-0.243898,0.6297883,4.643511:0.7626266
-0.05496156,0.6297883,4.643511:0.4335312
0.1339749,0.6297883,4.643511:0.2000858
0.3229113,0.6297883,4.643511:0.06274596
0.5118477,0.6297883,4.643511:-0.2699604
0.7007841,0.6297883,4.643511:-0.4973608
0.8897205,0.6297883,4.643511:-0.7613082
1.078657,0.6297883,4.643511:-0.9941155
1.267593,0.6297883,4.643511:-1.278203
1.45653,0.6297883,4.643511:-1.544581
1.645466,0.6297883,4.643511:-1.749155
1.834403,0.6297883,4.643511:-2.077428
2.023339,0.6297883,4.643511:-2.352151
2.212276,0.6297883,4.643511:-2.570428
2.401212,0.6297883,4.643511:-2.905271
2.590149,0.6297883,4.643511:-3.131604
2.779085,0.6297882,4.643511:-3.467998
2.968021,0.6297877,4.643511:-3.739824
3.156957,0.6297858,-2.581203:6
2.859888,-0.9902319,-2.581203:5.890055
2.562814,-0.9902474,-2.581203:5.776427
2.265736,-0.9902575,-2.581203:5.668075
1.968657,-0.9902645,-2.581203:5.652379
1.671576,-0.9902713,-2.581203:5.442601
1.374494,-0.990272,-2.581203:5.356315
1.077412,-0.9902743,-2.581203:5.180191
0.7803299,-0.990275,-2.581203:5.044843
0.4832473,-0.9902759,-2.581203:4.926879
0.1861644,-0.9902765,-2.581203:4.804982
-0.1109186,-0.990277,-2.581203:4.644283
-0.4080016,-0.9902772,-2.581203:4.521591
-0.7050847,-0.9902775,-2.581203:4.33292
-1.002168,-0.9902775,-2.581203:4.188454
-1.299251,-0.9902776,-2.581203:4.109706
-1.596334,-0.9902778,-2.581203:3.861622
-1.893417,-0.9902778,-2.581203:3.693209
-2.1905,-0.9902773,-2.581203:3.581255
-2.487582,-0.9902733,-2.581203:3.351545
-2.784652,-0.9902304,-2.581203:3.235274
-3.081593,-0.9898049,-2.581203:2.986089
-3.377051,-0.9848595,-2.581203:2.795325
-3.652054,-0.9166791,-2.581203:2.705073
-3.867078,-0.7167446,-2.581203:2.420705
-4.061094,-0.6467224,-2.581203:2.218501
-4.250881,-0.6326232,-2.581203:2.01952
-4.439747,-0.6295534,-2.581203:1.818968
-4.62841,-0.6288753,-2.581203:1.709096
-4.817028,-0.6287273,-2.581203:1.382664
-5.005635,-0.628691,-2.581203:1.162729
-5.19424,-0.628683,-2.581203:1.041085
-5.382844,-0.6286818,-2.581203:0.7255712
-5.571448,-0.6286793,-2.581203:0.5341188
-5.760052,-0.6286786,-2.581203:0.2610904
-5.948655,-0.6286759,-2.581203:0.06343806
-6.137257,-0.6286747,-2.581203:-0.2148573
-6.325858,-0.6286703,-2.581203:-0.4628167
-6.514458,-0.6286657,-2.581203:-0.6531841
-6.703057,-0.6286636,-2.581203:-0.80622
-6.891656,-0.6286634,-2.581203:-1.214438
-7.080246,-0.6286336,-2.581203:-1.474477
-7.268821,-0.6285842,-2.581203:-1.753385
-7.457325,-0.6283443,-2.581203:-1.922117
-7.645605,-0.6276001,-2.581203:-2.282808
-7.831506,-0.6196714,-2.581203:-2.543779
-8.004679,-0.5772444,-2.581203:-2.840796
-8.096552,-0.3062426,-2.581203:-3.129447
-7.993042,0.3450344,-2.581203:-3.401315
-7.810223,0.6093953,-2.581203:-3.709949
-7.591391,0.7294424,-2.581203:-3.984547
-7.356726,0.7822167,-2.581203:-4.31349|-0.6626692:5.956877
-7.135796,0.736432,-2.581203:-4.607619|-0.6626692:5.862872
-6.898233,0.7918772,-2.581203:-4.835894|-0.6626692:5.834722
-6.646384,0.839496,-2.581203:-5.226951|-0.6626692:5.643788
-6.3646,0.93928,-2.581203:-5.530604|-0.6626692:5.540259
-6.070897,0.9790099,-2.581203:-5.812274|-0.6626692:5.458713
-5.774621,0.9875881,-2.581203:-6.134283|-0.6626692:5.336828
-5.477748,0.9895753,-2.581203:-6.516889|-0.6626692:5.154346
-5.18069,0.9901951,-2.581203:-6.828475|-0.6626692:5.042883
-4.883588,0.990339,-2.581203:-7.179914|-0.6626692:4.891569
-4.586455,0.9904458,-2.581203:-7.530111|-0.6626692:4.741496
-4.289303,0.9905075,-2.581203:-7.875457|-0.6626692:4.596274
-3.99214,0.9905438,-2.581203:-8.206367|-0.6626692:4.465488
-3.694972,0.9905589,-2.581203:-8.559978|-0.6626692:4.312001
-3.397814,0.9905266,-2.581203:-8.931375|-0.6626692:4.140728
-3.100778,0.990122,-2.581203:-9.190358|-0.6626692:4.081868
-2.804902,0.9862525,-2.581203:-9.645776|-0.6626692:3.826574
-2.521753,0.9438304,-0.6626692:3.659338
-2.554008,-0.1075158,-0.6626692:3.588706
-2.572044,-0.06011864,-0.6626692:3.325499
-2.510464,0.2052659,-0.6626692:3.164256
-2.396223,0.3808042,-0.6626692:2.985796
-2.241974,0.5141639,-0.6626692:2.762559
-2.065629,0.5878142,-0.6626692:2.582229
-1.882385,0.6108157,-0.6626692:2.468192
-1.699484,0.6096704,-0.6626692:2.195854
-1.524953,0.5817694,-0.6626692:1.990933
-1.383276,0.4722584,-0.6626692:1.783243
-1.313651,0.2320812,-0.6626692:1.632335
-1.299055,0.04865449,-0.6626692:1.36133
-1.283412,0.05214273,-0.6626692:1.207453
-1.274565,0.02949115,-0.6626692:0.9235601
-1.258184,0.05460399,-0.6626692:0.7160721
-1.246229,0.0398504,-0.6626692:0.4668123
-1.231868,0.04786853,-0.6626692:0.2308059
-1.218276,0.04530646,-0.6626692:-0.009302465
-1.204448,0.04609261,-0.6626692:-0.2475904
-1.190726,0.04574204,-0.6626692:-0.4874737
-1.176911,0.0460474,-0.6626692:-0.6365856
-1.168358,0.02851297,-0.6626692:-0.9901994
-1.148013,0.0678162,-0.6626692:-1.230256
-1.134137,0.04625391,-0.6626692:-1.511281
-1.117959,0.05392442,-0.6626692:-1.779867
-1.102489,0.0515682,-0.6626692:-2.010079
-1.089229,0.04419861,-0.6626692:-2.316904
-1.071577,0.05884226,-0.6626692:-2.551329
-1.05806,0.04505586,-0.6626692:-2.882288
-1.039033,0.06342261,-0.6626692:-3.168069
-1.022551,0.05493962,
-1.302268,-0.9323909,
-1.522647,-0.7345959,4.266783:6
-1.33371,0.6297883,4.266783:5.961128
-1.144774,0.6297883,4.266783:5.847066
-0.9558375,0.6297883,4.266783:5.67354
-0.7669011,0.6297883,4.266783:5.576998
-0.5779647,0.6297883,4.266783:5.440169
-0.3890283,0.6297883,4.266783:5.311748
-0.2000919,0.6297883,4.266783:5.180829
-0.01115549,0.6297883,4.266783:5.066048
0.1777809,0.6297883,4.266783:4.933298
0.3667173,0.6297883,4.266783:4.894058
0.5556538,0.6297883,4.266783:4.632689
0.7445902,0.6297883,4.266783:4.506715
0.9335266,0.6297883,4.266783:4.455703
1.122463,0.6297883,4.266783:4.178148
1.311399,0.6297883,4.266783:4.014188
1.500336,0.6297883,4.266783:3.909677
1.689272,0.6297883,4.266783:3.688866
1.878209,0.6297882,4.266783:3.579378
2.067145,0.629788,4.266783:3.358634
2.256081,0.6297871,4.266783:3.199959
2.445016,0.6297836,4.266783:2.993225
2.633947,0.6297703,4.266783:2.803428
2.822863,0.6297196,4.266783:2.610977
3.011721,0.629526,4.266783:2.418321
3.200357,0.6287879,4.266783:2.222634
3.388151,0.6259814,4.266783:2.102675
3.572619,0.614893,4.266783:1.820157
3.74562,0.5766684,4.266783:1.630241
3.880541,0.4497382,4.266783:1.392728
3.941956,0.2047173,4.266783:1.170908
3.958679,0.05574171,4.266783:0.9639623
3.970601,0.03974066,4.266783:0.7233173
3.984464,0.0462096,4.266783:0.5120009
3.996629,0.04055188,4.266783:0.2556335
4.011395,0.04922117,4.266783:0.01496965
4.025256,0.04620032,4.266783:-0.1262942
4.033352,0.0269869,4.266783:-0.4590526
4.052519,0.06389004,4.266783:-0.713123
4.067183,0.04888289,4.266783:-0.9083988
4.078421,0.03745895,4.266783:-1.22092
4.096407,0.05995198,4.266783:-1.420035
4.107886,0.038264,4.266783:-1.750632
4.1269,0.06337809,4.266783:-2.021597
4.142532,0.0521076,4.266783:-2.194253
4.15246,0.03309382,4.266783:-2.557541
4.173338,0.06959429,4.266783:-2.84591
4.189996,0.05552625,4.266783:-3.127404
4.20621,0.05404548,
3.944722,-0.8716272,
3.675511,-0.8973682,-7.474087:6
3.378428,-0.990278,-7.474087:5.909328
3.081345,-0.990278,-7.474087:5.881263
2.784261,-0.990278,-7.474087:5.676729
2.487178,-0.990278,-7.474087:5.609945
2.190094,-0.990278,-7.474087:5.492382
1.893011,-0.990278,-7.474087:5.315023
1.595928,-0.990278,-7.474087:5.188162
1.298845,-0.990278,-7.474087:5.15677
1.001761,-0.990278,-7.474087:4.930348
0.7046782,-0.990278,-7.474087:4.789362
0.4075949,-0.990278,-7.474087:4.6407
0.1105116,-0.990278,-7.474087:4.495542
-0.1865717,-0.990278,-7.474087:4.350418
-0.483655,-0.990278,-7.474087:4.278017
-0.7807382,-0.990278,-7.474087:4.037081
-1.077821,-0.990278,-7.474087:3.894234
-1.374905,-0.990278,-7.474087:3.827526
-1.671988,-0.990278,-7.474087:3.52786
-1.969071,-0.990278,-7.474087:3.369501
-2.266155,-0.990278,-7.474087:3.18842
-2.563238,-0.990278,-7.474087:3.008607
-2.860321,-0.990278,-7.474087:2.922279
-3.157405,-0.990278,-7.474087:2.619061
-3.454488,-0.990278,-7.474087:2.431139
-3.751571,-0.990278,-7.474087:2.333039
-4.048655,-0.990278,-7.474087:2.020783
-4.345738,-0.990278,-7.474087:1.873688
-4.642821,-0.990278,-7.474087:1.607735
-4.939905,-0.990278,-7.474087:1.453539
-5.236988,-0.990278,-7.474087:1.174779
-5.534071,-0.990278,-7.474087:0.9509566
-5.831155,-0.990278,-7.474087:0.8253887
-6.128238,-0.990278,-7.474087:0.5049164
-6.425322,-0.990278,-7.474087:0.2691935
-6.722405,-0.990278,-7.474087:0.03456565
-7.019488,-0.9902778,-7.474087:-0.2024202
-7.316571,-0.9902765,-7.474087:-0.3476081
-7.61365,-0.9902627,-7.474087:-0.49672
-7.910687,-0.9901245,-7.474087:-0.9493008
-8.207226,-0.9884621,-7.474087:-1.190382
-8.497101,-0.9662493,-7.474087:-1.469905
-8.733562,-0.7882026,-7.474087:-1.69886
-8.932366,-0.6626817,-7.474087:-2.008799
-9.123029,-0.6355429,-7.474087:-2.246837
-9.188792,-0.6293073,-7.474087:-2.554238
-9.187591,-0.6253007,-7.474087:-2.817465
-9.184963,-0.6165445,-7.474087:-3.001893
-9.180386,-0.601287,-7.474087:-3.413114
-9.140589,-0.4686289,-7.474087:-3.708143
-9.050377,-0.167922,-7.474087:-4.001668
-8.923274,0.2557519,5.085642:5.918345
-8.734338,0.6297883,5.085642:5.895741
-8.545402,0.6297883,5.085642:5.719392
-8.356465,0.6297883,5.085642:5.625082
-8.167529,0.6297883,5.085642:5.487696
-7.978593,0.6297883,5.085642:5.360173
-7.789657,0.6297883,5.085642:5.248489
-7.60072,0.6297883,5.085642:5.122535
-7.411784,0.6297883,5.085642:5.091143
-7.222848,0.6297883,5.085642:4.83759
-7.033912,0.6297883,5.085642:4.71114
-6.844975,0.6297883,5.085642:4.64881
-6.656039,0.6297883,5.085642:4.424356
-6.467103,0.6297883,5.085642:4.269463
-6.278167,0.6297883,5.085642:4.152291
-6.089231,0.6297883,5.085642:3.957935
-5.900294,0.6297883,5.085642:3.839535
-5.711358,0.6297883,5.085642:3.6184
-5.522422,0.6297883,5.085642:3.446938
-5.333486,0.6297883,5.085642:3.372382
-5.144549,0.6297883,5.085642:3.105936
-4.955613,0.6297883,5.085642:2.9188
-4.766677,0.6297883,5.085642:2.732534
-4.577741,0.6297883,5.085642:2.545947
-4.388804,0.6297883,5.085642:2.43396
-4.199868,0.6297883,5.085642:2.14309
-4.010932,0.6297883,5.085642:1.937922
-3.821995,0.6297883,5.085642:1.831974
-3.633059,0.6297883,5.085642:1.539761
-3.444123,0.6297883,5.085642:1.343974
-3.255186,0.6297883,5.085642:1.103667
-3.06625,0.6297883,5.085642:0.8999818
-2.877313,0.6297883,5.085642:0.6551459
-2.688377,0.6297883,5.085642:0.4180274
-2.49944,0.6297883,5.085642:0.2449016
-2.310504,0.6297883,5.085642:-0.05510281
-2.121567,0.6297883,5.085642:-0.2808821
-1.932631,0.6297883,5.085642:-0.4681445
